set,collector_number,name,mana_cost,cmc,type_line,rarity,colors,score,gih_wr,iwd,oh_wr,gd_wr,ata,alsa,gih_games,my_eval,my_notes,oracle_text,scryfall_uri,image_url
dsk,181,Greenhouse // Rickety Gazebo,{2}{G} // {3}{G},7.0,Enchantment — Room // Enchantment — Room,uncommon,G,3.8,0.4959687270950403,0.016314844962205866,0.46095161614133706,0.5198684571115374,9.22630383295471,6.18537318417098,12279,,,"Lands you control have ""{T}: Add one mana of any color."" (You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.) // When you unlock this door, mill four cards, then return up to two permanent cards from among them to your hand. (You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.)",https://scryfall.com/card/dsk/181/greenhouse-rickety-gazebo?utm_source=api,https://cards.scryfall.io/small/front/a/2/a22e8038-0706-47ec-bfda-f421a4912774.jpg?1726780671
dsk,188,Leyline of Mutation,{2}{G}{G},4.0,Enchantment,rare,G,,,,,,9.967266479790217,6.606486734284569,16,,,"If this card is in your opening hand, you may begin the game with it on the battlefield. You may pay {W}{U}{B}{R}{G} rather than pay the mana cost for spells you cast.",https://scryfall.com/card/dsk/188/leyline-of-mutation?utm_source=api,https://cards.scryfall.io/small/front/2/3/2359b670-41f0-4ec7-8db9-3f87f7577bc3.jpg?1726286566
dsk,236,The Swarmweaver,{2}{B}{G},4.0,Legendary Artifact Creature — Scarecrow,rare,BG,98.9,0.6475902713375415,0.13194270272897146,0.6342899739098025,0.6565060963421947,1.8911805004687388,1.9126528796975761,33427,,,"When The Swarmweaver enters, create two 1/1 black and green Insect creature tokens with flying. Delirium — As long as there are four or more card types among cards in your graveyard, Insects and Spiders you control get +1/+1 and have deathtouch.",https://scryfall.com/card/dsk/236/the-swarmweaver?utm_source=api,https://cards.scryfall.io/small/front/d/c/dcf3b17b-f2f6-4702-864d-8c96100b0563.jpg?1726286750
dsk,241,"Zimone, All-Questioning",{1}{G}{U},3.0,Legendary Creature — Human Wizard,rare,GU,95.5,0.6175574633065632,0.09613290584660261,0.6526548672566371,0.5938321901913258,2.2824965132496513,2.3118085263313173,32499,,,"At the beginning of your end step, if a land entered the battlefield under your control this turn and you control a prime number of lands, create Primo, the Indivisible, a legendary 0/0 green and blue Fractal creature token, then put that many +1/+1 counters on it. (2, 3, 5, 7, 11, 13, 17, 19, 23, 29, and 31 are prime numbers.)",https://scryfall.com/card/dsk/241/zimone-all-questioning?utm_source=api,https://cards.scryfall.io/small/front/7/7/7722f4f7-fe38-4107-a715-7b27b6a4e341.jpg?1726597486
dsk,222,Midnight Mayhem,{2}{R}{W},4.0,Sorcery,uncommon,RW,93.6,0.61235897784423,0.05337455390803758,0.5955016761518671,0.6253840130112643,4.780812594324268,4.163300286477613,58856,,,"Create three 1/1 red Gremlin creature tokens. Gremlins you control gain menace, lifelink, and haste until end of turn. (A creature with menace can't be blocked except by two or more creatures.)",https://scryfall.com/card/dsk/222/midnight-mayhem?utm_source=api,https://cards.scryfall.io/small/front/4/f/4fc0b94f-08b3-4fb6-9b09-2f3a215203ca.jpg?1726286697
dsk,225,Oblivious Bookworm,{G}{U},2.0,Creature — Human Wizard,uncommon,GU,92.1,0.6059184993531694,0.06951337214400266,0.6285714285714286,0.5911899336987089,4.014679961063902,3.674324517002923,80392,,,"At the beginning of your end step, you may draw a card. If you do, discard a card unless a permanent entered the battlefield face down under your control this turn or you turned a permanent face up this turn.",https://scryfall.com/card/dsk/225/oblivious-bookworm?utm_source=api,https://cards.scryfall.io/small/front/c/7/c7b4c50b-fe76-430d-8f96-208f15ca4cd7.jpg?1726286707
dsk,230,Roaring Furnace // Steaming Sauna,{1}{R} // {3}{U}{U},7.0,Enchantment — Room // Enchantment — Room,rare,RU,90.9,0.6032950574138792,0.10228617399887441,0.6076701030927835,0.6003348214285714,3.0887293510838503,3.02262118491921,30045,,,"When you unlock this door, this Room deals damage equal to the number of cards in your hand to target creature an opponent controls. (You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.) // You have no maximum hand size. At the beginning of your end step, draw a card. (You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.)",https://scryfall.com/card/dsk/230/roaring-furnace-steaming-sauna?utm_source=api,https://cards.scryfall.io/small/front/9/4/94352ffb-d716-484d-b018-4e1c033ef2f3.jpg?1726867698
dsk,212,Disturbing Mirth,{B}{R},2.0,Enchantment,uncommon,BR,89.4,0.6006565358512835,0.06855421051597499,0.581173076056084,0.6141434946790251,5.952333372516751,5.074994088836346,54224,,,"When this enchantment enters, you may sacrifice another enchantment or creature. If you do, draw two cards. When you sacrifice this enchantment, manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)",https://scryfall.com/card/dsk/212/disturbing-mirth?utm_source=api,https://cards.scryfall.io/small/front/f/7/f79b0c5d-6823-439c-a011-8b9bf424bdad.jpg?1726286660
dsk,215,Gremlin Tamer,{W}{U},2.0,Creature — Human Scout,uncommon,UW,89.1,0.6001495974069783,0.06014325797571585,0.6184004941680898,0.5877969603069204,3.5455674041063188,3.2550245266827,68183,,,"Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, create a 1/1 red Gremlin creature token.",https://scryfall.com/card/dsk/215/gremlin-tamer?utm_source=api,https://cards.scryfall.io/small/front/3/5/3593a222-21c5-4f91-bde1-763ea08071da.jpg?1726286668
dsk,224,"Niko, Light of Hope",{2}{W}{U},4.0,Legendary Creature — Human Wizard,mythic,UW,87.9,0.5977068092290377,0.07769832881349736,0.5915544230069166,0.6015822059160743,1.8384698776521604,1.8724022143570196,14216,,,"When Niko enters, create two Shard tokens. (They're enchantments with ""{2}, Sacrifice this token: Scry 1, then draw a card."") {2}, {T}: Exile target nonlegendary creature you control. Shards you control become copies of it until the next end step. Return it to the battlefield under its owner's control at the beginning of the next end step.",https://scryfall.com/card/dsk/224/niko-light-of-hope?utm_source=api,https://cards.scryfall.io/small/front/9/1/91ad013f-de8d-4980-b4b6-c7f91ff495b1.jpg?1726286704
dsk,211,Broodspinner,{B}{G},2.0,Creature — Spider,uncommon,BG,87.5,0.596754430531066,0.06680435658713002,0.5883605654488709,0.6025146773502659,4.249437039741951,3.640359185132237,66922,,,"Reach When this creature enters, surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.) {4}{B}{G}, {T}, Sacrifice this creature: Create a number of 1/1 black and green Insect creature tokens with flying equal to the number of card types among cards in your graveyard.",https://scryfall.com/card/dsk/211/broodspinner?utm_source=api,https://cards.scryfall.io/small/front/d/c/dcdd2622-ab7a-4990-b026-3667cac42894.jpg?1726286653
dsk,208,"Arabella, Abandoned Doll",{R}{W},2.0,Legendary Artifact Creature — Toy,uncommon,RW,86.4,0.5941218005295675,0.031406662784608685,0.6073638979776875,0.5833839465524406,4.346633906633906,3.862395408710577,56650,,,"Whenever Arabella attacks, it deals X damage to each opponent and you gain X life, where X is the number of creatures you control with power 2 or less.",https://scryfall.com/card/dsk/208/arabella-abandoned-doll?utm_source=api,https://cards.scryfall.io/small/front/f/6/f683d5a1-b8bf-446f-9fe3-88a4398bf3cf.jpg?1726286645
dsk,239,Wildfire Wickerfolk,{R}{G},2.0,Artifact Creature — Scarecrow,uncommon,GR,85.7,0.5899732042527444,0.041492988835830524,0.5932587784468601,0.5873694648445973,5.107643193652368,4.330084455428013,57845,,,Haste Delirium — This creature gets +1/+1 and has trample as long as there are four or more card types among cards in your graveyard.,https://scryfall.com/card/dsk/239/wildfire-wickerfolk?utm_source=api,https://cards.scryfall.io/small/front/7/c/7c7fbc6e-09c6-4f0e-92e2-766aae950b3d.jpg?1726286766
dsk,220,"Kaito, Bane of Nightmares",{2}{U}{B},4.0,Legendary Planeswalker — Kaito,mythic,BU,83.0,0.5845130641330166,0.08455047528153886,0.5714285714285714,0.5928693756811458,1.948135529055461,1.940363314133806,10525,,,"Ninjutsu {1}{U}{B} ({1}{U}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.) During your turn, as long as Kaito has one or more loyalty counters on him, he's a 3/4 Ninja creature and has hexproof. +1: You get an emblem with ""Ninjas you control get +1/+1."" 0: Surveil 2. Then draw a card for each opponent who lost life this turn. −2: Tap target creature. Put two stun counters on it.",https://scryfall.com/card/dsk/220/kaito-bane-of-nightmares?utm_source=api,https://cards.scryfall.io/small/front/5/5/55a14f30-4ff9-4472-90a6-c3139f1c18e5.jpg?1726286689
dsk,216,Growing Dread,{G}{U},2.0,Enchantment,uncommon,GU,82.6,0.5805833112500195,0.04704386847581887,0.5774466087772824,0.5826616560839705,5.026677546921097,4.200438298074337,64151,,,"Flash When this enchantment enters, manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.) Whenever you turn a permanent face up, put a +1/+1 counter on it.",https://scryfall.com/card/dsk/216/growing-dread?utm_source=api,https://cards.scryfall.io/small/front/5/4/5479ac50-8335-4c6a-be99-750a44e24f25.jpg?1726286675
dsk,210,Beastie Beatdown,{R}{G},2.0,Sorcery,uncommon,GR,81.1,0.5787721123829345,0.040155043571495685,0.5548490318345914,0.5962925129191203,5.493396282794478,4.510300764951321,57660,,,"Choose target creature you control and target creature an opponent controls. Delirium — If there are four or more card types among cards in your graveyard, put two +1/+1 counters on the creature you control. The creature you control deals damage equal to its power to the creature an opponent controls.",https://scryfall.com/card/dsk/210/beastie-beatdown?utm_source=api,https://cards.scryfall.io/small/front/5/f/5f889c95-46af-4fd9-aff2-573d5384fd58.jpg?1726286652
dsk,217,Inquisitive Glimmer,{W}{U},2.0,Enchantment Creature — Fox Glimmer,uncommon,UW,76.2,0.5744809550072053,0.02861443850276746,0.5855697316322042,0.56695241793363,4.4813540912382335,3.7689536092464366,56209,,,Enchantment spells you cast cost {1} less to cast. Unlock costs you pay cost {1} less.,https://scryfall.com/card/dsk/217/inquisitive-glimmer?utm_source=api,https://cards.scryfall.io/small/front/f/1/f1f66e3e-9f1f-4601-aa30-30b66805a5a8.jpg?1726286675
dsk,237,Undead Sprinter,{B}{R},2.0,Creature — Zombie,rare,BR,75.1,0.5738669519548726,0.04094973318089945,0.590109639104614,0.5618224932249323,3.8789482387960974,3.469824364723468,20564,,,"Trample, haste You may cast this card from your graveyard if a non-Zombie creature died this turn. If you do, this creature enters with a +1/+1 counter on it.",https://scryfall.com/card/dsk/237/undead-sprinter?utm_source=api,https://cards.scryfall.io/small/front/c/6/c6b96951-4884-4df7-bdf0-94be2bc044f0.jpg?1726286754
dsk,213,Drag to the Roots,{2}{B}{G},4.0,Instant,uncommon,BG,73.6,0.5723121969073108,0.04275979951057818,0.5396446937821412,0.5933243121335138,5.165353207574083,4.055405426514004,54645,,,Delirium — This spell costs {2} less to cast as long as there are four or more card types among cards in your graveyard. Destroy target nonland permanent.,https://scryfall.com/card/dsk/213/drag-to-the-roots?utm_source=api,https://cards.scryfall.io/small/front/4/6/46f46095-6479-46b0-9e59-194d83f86a46.jpg?1726286661
dsk,231,Sawblade Skinripper,{1}{B}{R},3.0,Creature — Human Assassin,uncommon,BR,61.5,0.5602944964368507,0.023335268301151957,0.5394799054373522,0.5746742641454651,6.190857023119369,4.900411989368898,46588,,,"Menace {2}, Sacrifice another creature or enchantment: Put a +1/+1 counter on this creature. At the beginning of your end step, if you sacrificed one or more permanents this turn, this creature deals that much damage to any target.",https://scryfall.com/card/dsk/231/sawblade-skinripper?utm_source=api,https://cards.scryfall.io/small/front/c/b/cbe51964-50d2-49b0-9c3c-81751dcbeade.jpg?1726286730
dsk,233,Shroudstomper,{3}{W}{W}{B}{B},7.0,Creature — Elemental,uncommon,BW,53.6,0.5529053539710733,0.04688917933763259,0.5185467479674797,0.5734787018255578,6.645762430480618,5.018850478517338,31528,,,"Deathtouch Whenever this creature enters or attacks, each opponent loses 2 life. You gain 2 life and draw a card.",https://scryfall.com/card/dsk/233/shroudstomper?utm_source=api,https://cards.scryfall.io/small/front/5/3/53f746bf-0642-48db-835e-27a7fe369fef.jpg?1726286739
dsk,227,Restricted Office // Lecture Hall,{2}{W}{W} // {5}{U}{U},11.0,Enchantment — Room // Enchantment — Room,rare,UW,49.4,0.5498907920450626,0.014905666326818223,0.5227305320522013,0.5680575539568345,4.2085275161130395,3.4769520434156607,17398,,,"When you unlock this door, destroy all creatures with power 3 or greater. (You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.) // Other permanents you control have hexproof. (You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.)",https://scryfall.com/card/dsk/227/restricted-office-lecture-hall?utm_source=api,https://cards.scryfall.io/small/front/a/c/ac794b2f-b5ea-449d-bb0b-4f0e6cc145ef.jpg?1726867717
dsk,229,Rite of the Moth,{1}{W}{B}{B},4.0,Sorcery,uncommon,BW,44.5,0.5461663947797716,0.044165318177154966,0.5090605427974948,0.5699598393574297,6.787856461818497,5.098811138807396,30650,,,"Return target creature card from your graveyard to the battlefield with a finality counter on it. (If a creature with a finality counter on it would die, exile it instead.) Flashback {3}{W}{W}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",https://scryfall.com/card/dsk/229/rite-of-the-moth?utm_source=api,https://cards.scryfall.io/small/front/0/e/0e79123f-accd-4193-8c72-b750e0d6f3fa.jpg?1726286722
dsk,219,The Jolly Balloon Man,{1}{R}{W},3.0,Legendary Creature — Human Clown,rare,RW,40.4,0.5426776637575526,0.005233274237038454,0.5287267080745341,0.553302922791012,3.2176963888413486,2.93258083349551,20854,,,"Haste {1}, {T}: Create a token that's a copy of another target creature you control, except it's a 1/1 red Balloon creature in addition to its other colors and types and it has flying and haste. Sacrifice it at the beginning of the next end step. Activate only as a sorcery.",https://scryfall.com/card/dsk/219/the-jolly-balloon-man?utm_source=api,https://cards.scryfall.io/small/front/a/3/a3c4e2e0-1c0e-475d-a0f4-1be4216c2bad.jpg?1726286682
dsk,214,Fear of Infinity,{1}{U}{B},3.0,Enchantment Creature — Nightmare,uncommon,BU,36.2,0.5401862618432386,0.03347833693876945,0.5250654179865032,0.5498895271763147,6.5059521374514215,4.800480521709284,37152,,,"Flying, lifelink This creature can't block. Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, you may return this card from your graveyard to your hand.",https://scryfall.com/card/dsk/214/fear-of-infinity?utm_source=api,https://cards.scryfall.io/small/front/8/1/81756844-c642-406f-842d-35c1e404fec0.jpg?1726286668
dsk,228,"Rip, Spawn Hunter",{2}{G}{W},4.0,Legendary Creature — Human Survivor,rare,GW,33.2,0.5379298718813217,0.030373267577709084,0.5290697674418605,0.5443571844095404,4.283508855911919,3.489168300842081,11864,,,"Survival — At the beginning of your second main phase, if Rip is tapped, reveal the top X cards of your library, where X is its power. Put any number of creature and/or Vehicle cards with different powers from among them into your hand. Put the rest on the bottom of your library in a random order.",https://scryfall.com/card/dsk/228/rip-spawn-hunter?utm_source=api,https://cards.scryfall.io/small/front/5/f/5f12e3b3-a260-4913-b13a-7fbb753dd702.jpg?1726286719
dsk,223,"Nashi, Searcher in the Dark",{U}{B},2.0,Legendary Creature — Rat Ninja Wizard,rare,BU,31.3,0.5364472753007785,0.05124017470906256,0.5501918804281963,0.5276847798094257,4.897645854657114,3.9005302908565,12717,,,"Menace Whenever Nashi deals combat damage to a player, you mill that many cards. You may put any number of legendary and/or enchantment cards from among them into your hand. If you put no cards into your hand this way, put a +1/+1 counter on Nashi.",https://scryfall.com/card/dsk/223/nashi-searcher-in-the-dark?utm_source=api,https://cards.scryfall.io/small/front/0/f/0fbf9e1e-43f2-499e-844d-22fc10dbad06.jpg?1726286698
dsk,235,Smoky Lounge // Misty Salon,{2}{R} // {3}{U},7.0,Enchantment — Room // Enchantment — Room,uncommon,RU,28.7,0.5343783398646241,0.057561166160811916,0.5018940652621785,0.5545338336563441,7.109152455770582,5.605701079534571,39298,,,"At the beginning of your first main phase, add {R}{R}. Spend this mana only to cast Room spells and unlock doors. (You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.) // When you unlock this door, create an X/X blue Spirit creature token with flying, where X is the number of unlocked doors among Rooms you control. (You may cast either half. That door unlocks on the battlefield. As a sorcery, you may pay the mana cost of a locked door to unlock it.)",https://scryfall.com/card/dsk/235/smoky-lounge-misty-salon?utm_source=api,https://cards.scryfall.io/small/front/4/7/4700987d-fc55-44eb-bc9f-0e0316ca65e2.jpg?1726780766
dsk,218,Intruding Soulrager,{U}{R},2.0,Creature — Spirit,uncommon,RU,25.7,0.5310444674250259,0.026176684756260005,0.5170777988614801,0.5400639934644973,9.368602521280035,6.829116258483328,24175,,,"Vigilance {T}, Sacrifice a Room: This creature deals 2 damage to each opponent. Draw a card.",https://scryfall.com/card/dsk/218/intruding-soulrager?utm_source=api,https://cards.scryfall.io/small/front/a/d/adffc298-0219-4807-ab05-d94460e767bc.jpg?1726286682
dsk,226,Peer Past the Veil,{2}{R}{G},4.0,Instant,rare,GR,24.2,0.5305461393596986,-0.002696933992653805,0.4967117281695287,0.5542879118061786,6.838574243852284,4.912357864697489,13275,,,"Discard your hand. Then draw X cards, where X is the number of card types among cards in your graveyard.",https://scryfall.com/card/dsk/226/peer-past-the-veil?utm_source=api,https://cards.scryfall.io/small/front/8/7/874eadb6-602e-47dc-8094-82e37ac89c94.jpg?1726286712
dsk,234,Skullsnap Nuisance,{U}{B},2.0,Creature — Insect Skeleton,uncommon,BU,17.7,0.5235648334002408,0.02825574716453849,0.5209413228281152,0.5252227463312369,8.475410538952964,6.000495046655269,24910,,,"Flying Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",https://scryfall.com/card/dsk/234/skullsnap-nuisance?utm_source=api,https://cards.scryfall.io/small/front/0/f/0fdcdfd0-8c66-4767-a894-58cf0c6d7e07.jpg?1726286742
dsk,238,"Victor, Valgavoth's Seneschal",{1}{W}{B},3.0,Legendary Creature — Human Warlock,rare,BW,11.3,0.5114947230630777,0.023199588855454256,0.4951315516884193,0.5221741481882098,4.315024602357249,3.5310772854942467,12223,,,"Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, surveil 2 if this is the first time this ability has resolved this turn. If it's the second time, each opponent discards a card. If it's the third time, put a creature card from a graveyard onto the battlefield under your control.",https://scryfall.com/card/dsk/238/victor-valgavoths-seneschal?utm_source=api,https://cards.scryfall.io/small/front/5/1/51392ece-c9f5-46b0-9dce-0a1a0343a536.jpg?1726286757
dsk,209,Baseball Bat,{G}{W},2.0,Artifact — Equipment,uncommon,GW,9.4,0.5094961027555165,-4.242078851524056e-05,0.49013407538578296,0.5243405740884407,8.234450433559878,5.823156120175808,18218,,,"When this Equipment enters, attach it to target creature you control. Equipped creature gets +1/+1. Whenever equipped creature attacks, tap up to one target creature. Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)",https://scryfall.com/card/dsk/209/baseball-bat?utm_source=api,https://cards.scryfall.io/small/front/4/3/438accb1-6d2c-4710-adeb-df4301a7b8f1.jpg?1726286646
dsk,232,Shrewd Storyteller,{1}{G}{W},3.0,Creature — Human Survivor,uncommon,GW,8.3,0.5070066272069611,-0.008817986004825529,0.5161885009793755,0.49981962481962483,7.892097978795634,5.493149820462821,19767,,,"Survival — At the beginning of your second main phase, if this creature is tapped, put a +1/+1 counter on target creature.",https://scryfall.com/card/dsk/232/shrewd-storyteller?utm_source=api,https://cards.scryfall.io/small/front/f/9/f9636877-8fcc-4ad5-8eb2-a5d5ba49583d.jpg?1726286734
dsk,221,Marina Vendrell,{W}{U}{B}{R}{G},5.0,Legendary Creature — Human Warlock,rare,BGRUW,5.7,0.5032013969732246,0.08630240490803054,0.4634721131186174,0.526583448913546,8.257224657779368,5.693829164894919,3436,,,"When Marina Vendrell enters, reveal the top seven cards of your library. Put all enchantment cards from among them into your hand and the rest on the bottom of your library in a random order. {T}: Lock or unlock a door of target Room you control. Activate only as a sorcery.",https://scryfall.com/card/dsk/221/marina-vendrell?utm_source=api,https://cards.scryfall.io/small/front/6/4/6428cddc-2fb6-41af-a643-e83c81dc04f5.jpg?1726298170
dsk,240,"Winter, Misanthropic Guide",{1}{B}{R}{G},4.0,Legendary Creature — Human Warlock,rare,BGR,2.6,0.4847775175644028,-0.001893592065720484,0.47103569338794615,0.4939476766887934,7.977814387699066,5.313871897630598,4270,,,"Ward {2} At the beginning of your upkeep, each player draws two cards. Delirium — As long as there are four or more card types among cards in your graveyard, each opponent's maximum hand size is equal to seven minus the number of those card types.",https://scryfall.com/card/dsk/240/winter-misanthropic-guide?utm_source=api,https://cards.scryfall.io/small/front/e/9/e9b81421-44cb-440f-a6ac-3ddf620f1989.jpg?1726286766
dsk,245,Dissection Tools,{5},5.0,Artifact — Equipment,rare,,96.6,0.6241200545702592,0.09227992265553264,0.6061650780774691,0.6362721324975981,1.3913992117117118,1.4023166023166023,36650,,,"When this Equipment enters, manifest dread, then attach this Equipment to that creature. Equipped creature gets +2/+2 and has deathtouch and lifelink. Equip—Sacrifice a creature.",https://scryfall.com/card/dsk/245/dissection-tools?utm_source=api,https://cards.scryfall.io/small/front/0/4/048bb2c6-91bd-4d6a-a070-c73d8277c264.jpg?1726301876
dsk,249,Glimmerlight,{2},2.0,Artifact — Equipment,common,,68.3,0.5671851089581923,0.0073482171777469185,0.561961425463128,0.5711864406779661,7.084200383270357,5.301503505965125,187549,,,"When this Equipment enters, create a 1/1 white Glimmer enchantment creature token. Equipped creature gets +1/+1. Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",https://scryfall.com/card/dsk/249/glimmerlight?utm_source=api,https://cards.scryfall.io/small/front/1/0/1071691c-5c65-42d4-ac96-d302185ca678.jpg?1726286804
dsk,248,Ghost Vacuum,{1},1.0,Artifact,rare,,66.8,0.5658289868816184,0.036688103301247166,0.567546658930471,0.5646422128683103,2.451259103272791,2.301778404595645,25308,,,"{T}: Exile target card from a graveyard. {6}, {T}, Sacrifice this artifact: Put each creature card exiled with this artifact onto the battlefield under your control with a flying counter on it. Each of them is a 1/1 Spirit in addition to its other types. Activate only as a sorcery.",https://scryfall.com/card/dsk/248/ghost-vacuum?utm_source=api,https://cards.scryfall.io/small/front/8/a/8ac39c01-127f-4471-bc74-11a90c48e306.jpg?1726286797
dsk,269,Terramorphic Expanse,,0.0,Land,common,,54.7,0.5531527560865774,0.0067902820239922335,0.5670344512095501,0.542252858621191,6.139310860198732,4.405898843440731,208738,,,"{T}, Sacrifice this land: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",https://scryfall.com/card/dsk/269/terramorphic-expanse?utm_source=api,https://cards.scryfall.io/small/front/b/3/b379c8f1-817c-4f18-8f58-45c40504433e.jpg?1726286878
dsk,262,Lakeside Shack,,0.0,Land,common,,54.3,0.5530799115906814,0.009880805255238045,0.5617596746602976,0.5466555183946489,8.824320899476994,6.421029343654889,72843,,,This land enters tapped unless a player has 13 or less life. {T}: Add {G} or {U}.,https://scryfall.com/card/dsk/262/lakeside-shack?utm_source=api,https://cards.scryfall.io/small/front/a/9/a9367acd-393a-4966-ba60-af2ecd4e7596.jpg?1726286852
dsk,244,Conductive Machete,{4},4.0,Artifact — Equipment,uncommon,,53.2,0.5526556911890758,0.007737692114478056,0.5335460914860056,0.5655488182155674,5.531337868480725,4.135599846416978,67666,,,"When this Equipment enters, manifest dread, then attach this Equipment to that creature. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.) Equipped creature gets +2/+1. Equip {4}",https://scryfall.com/card/dsk/244/conductive-machete?utm_source=api,https://cards.scryfall.io/small/front/1/c/1cf37c1a-096b-4306-97cf-bc4d4c47d4a1.jpg?1726286782
dsk,259,Floodfarm Verge,,0.0,Land,rare,,52.5,0.5524940033212374,0.009393744349724287,0.5556996685401354,0.5501072961373391,5.716285998013903,3.9908153100677035,16259,,,{T}: Add {W}. {T}: Add {U}. Activate only if you control a Plains or an Island.,https://scryfall.com/card/dsk/259/floodfarm-verge?utm_source=api,https://cards.scryfall.io/small/front/d/5/d53ed0db-1199-44b3-8eda-8189dfcf53d1.jpg?1773857337
dsk,255,Abandoned Campground,,0.0,Land,common,,49.8,0.5499656747156971,0.002165101493987187,0.5623403520883673,0.5405405405405406,8.675474939369442,6.171932996053915,67006,,,This land enters tapped unless a player has 13 or less life. {T}: Add {W} or {U}.,https://scryfall.com/card/dsk/255/abandoned-campground?utm_source=api,https://cards.scryfall.io/small/front/e/e/ee0565f5-ebdb-43f9-bbb4-0485b1968937.jpg?1726286826
dsk,256,Blazemire Verge,,0.0,Land,rare,,44.2,0.5461367639176047,0.017896074956638364,0.5413933699698635,0.5497438662712322,6.1652028027237735,4.255504711490936,13059,,,{T}: Add {B}. {T}: Add {R}. Activate only if you control a Swamp or a Mountain.,https://scryfall.com/card/dsk/256/blazemire-verge?utm_source=api,https://cards.scryfall.io/small/front/d/1/d151c8e2-d715-470d-868a-f45191db9fa0.jpg?1773857320
dsk,246,Found Footage,{1},1.0,Artifact — Clue,common,,42.6,0.5442857778370924,0.007172640557010279,0.5260780287474333,0.5582070806185729,11.699731007127552,8.326437335087183,22479,,,"You may look at face-down creatures your opponents control any time. {2}, Sacrifice this artifact: Surveil 2, then draw a card. (To surveil 2, look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",https://scryfall.com/card/dsk/246/found-footage?utm_source=api,https://cards.scryfall.io/small/front/b/1/b12eb087-762e-4e7d-a6e0-f48df603b7c7.jpg?1726286790
dsk,268,Strangled Cemetery,,0.0,Land,common,,40.8,0.5428766231753804,0.0005720752264930518,0.547607266558281,0.5391832229580574,8.711841580207501,6.251168527112338,64534,,,This land enters tapped unless a player has 13 or less life. {T}: Add {B} or {G}.,https://scryfall.com/card/dsk/268/strangled-cemetery?utm_source=api,https://cards.scryfall.io/small/front/c/1/c1ce9250-bdbe-4c77-9243-6db9ffffe69b.jpg?1726286874
dsk,263,Murky Sewer,,0.0,Land,common,,36.6,0.5402080629225673,0.02166662579139622,0.540734861571502,0.5398344370860927,9.25355252159376,6.627156098459272,51619,,,This land enters tapped unless a player has 13 or less life. {T}: Add {U} or {B}.,https://scryfall.com/card/dsk/263/murky-sewer?utm_source=api,https://cards.scryfall.io/small/front/6/0/6098d8be-4e3f-455d-8799-91435bf45a1c.jpg?1726286856
dsk,270,Thornspire Verge,,0.0,Land,rare,,35.8,0.5398177496038035,-0.0017457771075697348,0.5570013307703682,0.5259515570934256,6.102504852574175,4.240066566288929,15144,,,{T}: Add {R}. {T}: Add {G}. Activate only if you control a Mountain or a Forest.,https://scryfall.com/card/dsk/270/thornspire-verge?utm_source=api,https://cards.scryfall.io/small/front/7/e/7e1cdc03-6faa-4138-9a52-caafbe34fb59.jpg?1773857342
dsk,260,Gloomlake Verge,,0.0,Land,rare,,35.1,0.5393572426641826,0.030087001076068542,0.5338274420372482,0.5431758530183727,6.117830863824211,4.206030150753769,12882,,,{T}: Add {U}. {T}: Add {B}. Activate only if you control an Island or a Swamp.,https://scryfall.com/card/dsk/260/gloomlake-verge?utm_source=api,https://cards.scryfall.io/small/front/8/3/83f510b7-4cbd-4883-9c26-c8824bc668ac.jpg?1773857340
