set,collector_number,name,mana_cost,cmc,type_line,rarity,colors,score,expert_grade,gih_wr,iwd,oh_wr,gd_wr,ata,alsa,gih_games,my_eval,my_notes,oracle_text,scryfall_uri,image_url
msh,218,"Killmonger, Scourge of Wakanda",{2}{B}{G},4.0,Legendary Creature — Human Mercenary Villain,uncommon,BG,4.5,B,0.611355357367165,0.0727569586323622,0.5933783349405336,0.6228865979381444,4.610719677906392,4.082303427082637,7961,,,"When Killmonger enters, you may sacrifice another creature. When you do, destroy target nonland permanent an opponent controls. As long as there are two or more creature cards in your graveyard, Killmonger gets +2/+1.",https://scryfall.com/card/msh/218/killmonger-scourge-of-wakanda?utm_source=api,https://cards.scryfall.io/small/front/5/0/5060aa13-4b33-4b3a-8bdb-dd81308fa3e3.jpg?1780413784
msh,219,"King T'Challa // Black Panther, Hope Enduring",{1}{W}{U} // {4}{W}{U},3.0,Legendary Creature — Human Noble Hero // Legendary Creature — Human Warrior Hero,mythic,UW,4.5,B,0.6190259444697315,0.0652106834255548,0.6180722891566265,0.6196049743964887,1.5581113801452784,1.605658709106985,2197,,,"Flash Whenever a player draws their second card each turn, you draw a card. {4}{W}{U}: Transform King T'Challa. Activate only as a sorcery. // Flash Double strike Prevent all damage that would be dealt to Black Panther. Whenever Black Panther deals combat damage to a player, draw a card.",https://scryfall.com/card/msh/219/king-tchalla-black-panther-hope-enduring?utm_source=api,https://cards.scryfall.io/small/front/a/d/add7d3ce-aa58-4da0-8c2a-cfd01c3a8975.jpg?1780629578
msh,230,"Storm, Windrider",{1}{G}{W}{W},4.0,Legendary Creature — Mutant Hero,rare,GW,4.5,C+,0.616946160635481,0.06389003702721019,0.6017147310989868,0.6261814744801513,2.3112143331121433,2.3993911719939116,3399,,,"Flying Creatures with flying can't attack you or block creatures you control. Whenever you cast a spell that targets one or more creatures, those creatures gain flying until end of turn.",https://scryfall.com/card/msh/230/storm-windrider?utm_source=api,https://cards.scryfall.io/small/front/e/9/e90196a9-5a76-42f8-9b40-097d02b47f33.jpg?1780572941
msh,224,The Ruinous Wrecking Crew,{X}{B}{R},2.0,Legendary Creature — Human Villain,rare,BR,4.5,B+,0.6160420775805391,0.12420904672754451,0.6058871627146362,0.622869708631116,2.689890710382514,2.5946707660773765,3042,,,"The Ruinous Wrecking Crew enters with X +1/+1 counters on it. When The Ruinous Wrecking Crew enters, choose up to X — • Discard a card, then draw a card. • Target opponent loses 2 life. • Destroy target token. • Each player sacrifices a creature of their choice.",https://scryfall.com/card/msh/224/the-ruinous-wrecking-crew?utm_source=api,https://cards.scryfall.io/small/front/4/d/4d8c8ceb-84cd-46d2-9230-ab6ca4569334.jpg?1780539580
msh,80,Tony Stark // The Invincible Iron Man,{1}{U} // {4}{U}{R},2.0,Legendary Creature — Human Artificer Hero // Legendary Artifact Creature — Human Hero,mythic,UR,4.5,B-,0.6115613182063749,0.07979661232402202,0.60431654676259,0.615916955017301,2.024081115335868,2.087372448979592,1851,,,"{1}, {T}: Look at the top four cards of your library. You may reveal an artifact card from among them and put it into your hand. Put the rest on the bottom of your library in a random order. {4}{U}{R}: Transform Tony Stark. Activate only as a sorcery. // Flying, haste At the beginning of combat on your turn, you may put an artifact card from your hand onto the battlefield. If it's an Equipment, attach it to The Invincible Iron Man.",https://scryfall.com/card/msh/80/tony-stark-the-invincible-iron-man?utm_source=api,https://cards.scryfall.io/small/front/4/c/4cea42fd-035e-4b8f-8b1d-ff363b694f14.jpg?1780463636
msh,239,"Winter Soldier, Icy Assassin",{W}{B},2.0,Legendary Creature — Human Assassin Villain,rare,BW,4.5,B-,0.6102661596958175,0.08991951312460433,0.6238636363636364,0.6004901960784313,4.439857651245552,3.928643384822028,2104,,,"Vigilance, menace Winter Soldier gets +2/+0 for each Equipment attached to him. {3}{W}{B}: Return this card from your graveyard to the battlefield with a finality counter on him. Then you may attach an Equipment you control to him. (If a creature with a finality counter on it would die, exile it instead.)",https://scryfall.com/card/msh/239/winter-soldier-icy-assassin?utm_source=api,https://cards.scryfall.io/small/front/e/b/ebf71ffc-6e3e-4ca0-a84a-3c1ebd2b64b1.jpg?1780572962
msh,210,"Captain America, Living Legend",{1}{W}{U},3.0,Legendary Creature — Human Soldier Hero,uncommon,UW,4.0,B-,0.5942330884771406,0.008010625494114243,0.5897658282740676,0.5969622041681385,4.648979591836735,4.042546018474816,9121,,,"Vigilance Whenever a creature you control becomes tapped during your turn, if it's the first time that creature has become tapped this turn, untap it.",https://scryfall.com/card/msh/210/captain-america-living-legend?utm_source=api,https://cards.scryfall.io/small/front/6/5/6516f292-469d-4092-b099-97c698f373cd.jpg?1780413757
msh,213,"Daredevil, Man Without Fear",{2}{R}{W},4.0,Legendary Creature — Human Hero,rare,RW,4.0,B-,0.5921908893709328,0.04531206440153257,0.5654574132492114,0.6094946401225115,2.442472057856673,2.4531990521327014,3227,,,"Vigilance, haste Radar Sense — You may look at the top card of your library any time. Whenever you attack, you may exile the top card of your library. If that card is a Hero card, Daredevil gets +2/+1 until end of turn. You may play that card this turn.",https://scryfall.com/card/msh/213/daredevil-man-without-fear?utm_source=api,https://cards.scryfall.io/small/front/1/4/14e821bb-55cc-474e-9b63-0ceecc2666c1.jpg?1780539551
msh,229,"Spider-Woman, Secret Agent",{3}{W/U},4.0,Legendary Creature — Spider Human Spy Hero,uncommon,UW,4.0,B-,0.6035159735855792,0.02678294059618813,0.5670832350860646,0.625699928212491,3.5854335260115606,3.0252199413489738,11206,,,"Flash When Spider-Woman enters, tap target creature an opponent controls. That creature can't become untapped for as long as you control Spider-Woman.",https://scryfall.com/card/msh/229/spider-woman-secret-agent?utm_source=api,https://cards.scryfall.io/small/front/a/0/a0325cb5-4c43-418a-8f1b-cf5bf29e74d7.jpg?1780413818
msh,204,The Astonishing Ant-Man,{G}{U},2.0,Legendary Creature — Human Scientist Hero,rare,GU,3.5,C-,0.5754553339115351,0.04462423471582466,0.6040772532188842,0.5560407569141194,3.142512077294686,2.970836346107496,2306,,,"Whenever you draw a card, put a +1/+1 counter on The Astonishing Ant-Man. {2}{G}, {T}, Remove any number of +1/+1 counters from The Astonishing Ant-Man: Create that many 1/1 green Insect creature tokens.",https://scryfall.com/card/msh/204/the-astonishing-ant-man?utm_source=api,https://cards.scryfall.io/small/front/5/d/5d98073e-2828-4365-a8d6-f631aac0cca9.jpg?1780658586
msh,236,"U.S.Agent, John Walker",{3}{W/B},4.0,Legendary Creature — Human Soldier Hero,uncommon,BW,3.5,B-,0.5830844709897611,0.017420996297558666,0.5577667219458264,0.5989927058006252,4.2431541582150105,3.451200928815035,9376,,,"When U.S.Agent enters, create a colorless Equipment artifact token named Sturdy Shield with ""Equipped creature gets +1/+2"" and equip {2}. Attach it to U.S.Agent.",https://scryfall.com/card/msh/236/usagent-john-walker?utm_source=api,https://cards.scryfall.io/small/front/3/5/35e11911-799c-4d82-9109-3ca27964bef0.jpg?1780572955
msh,198,"Abomination, Terrifying Titan",{3}{R/G},4.0,Legendary Creature — Gamma Villain,uncommon,GR,3.0,B,0.5703403565640195,0.02624659931175677,0.5401803214425716,0.5915998894722299,4.685684647302905,3.5700639179602445,6170,,,Trample Power-up — {5}{R/G}{R/G}: Put a +1/+1 counter on Abomination. He fights up to one target creature an opponent controls. (Activate each power-up ability only once. Reduce the cost by his mana cost if he entered this turn.),https://scryfall.com/card/msh/198/abomination-terrifying-titan?utm_source=api,https://cards.scryfall.io/small/front/2/c/2c6ab9bb-dba2-4b5b-a4d9-54735f65ac21.jpg?1780572916
msh,202,"Ares, God of War",{1}{B}{R},3.0,Legendary Creature — God Warrior Villain,rare,BR,3.0,B-,0.5657657657657658,0.06210812128880894,0.5626423690205011,0.5678092399403875,3.0117746005046255,2.970574276222117,2220,,,"Ares attacks each combat if able. Whenever an attacking creature you control dies, return that card to its owner's hand.",https://scryfall.com/card/msh/202/ares-god-of-war?utm_source=api,https://cards.scryfall.io/small/front/3/e/3e121d65-d341-40b9-bebc-1e7d1b83905c.jpg?1780658544
msh,207,"Black Panther, Vanguard",{2}{G}{W},4.0,Legendary Creature — Human Warrior Hero,uncommon,GW,3.0,C+,0.5682194046306505,-0.0016221917486953785,0.5605595359945411,0.5734104046242775,4.6015603232098075,3.8547062539481995,7256,,,"Whenever another nontoken Hero you control enters, choose one — • Create a 1/1 white Soldier creature token. • Creatures you control get +1/+1 until end of turn.",https://scryfall.com/card/msh/207/black-panther-vanguard?utm_source=api,https://cards.scryfall.io/small/front/9/e/9e308f77-206b-4c9d-bfba-f4c476ea574a.jpg?1780413744
msh,208,"Black Widow, Double Agent",{1}{W}{B},3.0,Legendary Creature — Human Hero Villain,uncommon,BW,3.0,C-,0.5607569721115537,0.015488510451972526,0.544949494949495,0.5710526315789474,6.251711263223398,4.852620024264834,5020,,,"Deathtouch Whenever a creature you control attacks alone, it gains first strike and menace until end of turn. (It can't be blocked except by two or more creatures.)",https://scryfall.com/card/msh/208/black-widow-double-agent?utm_source=api,https://cards.scryfall.io/small/front/a/a/aa8dbbb9-36a5-48e0-9e30-aeed0fb5d522.jpg?1780413750
msh,233,"Thanos, the Mad Titan",{R}{W}{B},3.0,Legendary Creature — Eternal Villain,mythic,BRW,3.0,C,0.5642965204236006,0.061712541095435225,,,3.4466800804828974,2.9528342708784074,661,,,"Deathtouch, lifelink Power-up — {C}{W}{U}{B}{R}{G}: Put two +1/+1 counters on Thanos. Choose odd or even. Destroy each other creature with mana value of the chosen quality. (Activate each power-up ability only once. Reduce the cost by his mana cost if he entered this turn. Zero is even.)",https://scryfall.com/card/msh/233/thanos-the-mad-titan?utm_source=api,https://cards.scryfall.io/small/front/e/6/e669c0b2-0011-4feb-9263-f1ecc0a98f18.jpg?1780412364
msh,220,The Kingpin of Crime,{1}{W}{B},3.0,Legendary Creature — Human Villain,rare,BW,3.0,B,0.5680064961429151,0.03118217181859073,0.5512820512820513,0.5782580222658809,3.9422680412371136,3.595532146749001,2463,,,"Extort (Whenever you cast a spell, you may pay {W/B}. If you do, each opponent loses 1 life and you gain that much life.) Whenever you attack, you may pay 2 life. If you do, until end of turn, creatures you control with toughness greater than their power assign combat damage equal to their toughness rather than their power.",https://scryfall.com/card/msh/220/the-kingpin-of-crime?utm_source=api,https://cards.scryfall.io/small/front/4/9/495c08ea-5502-4bfe-aa15-fa85556755ae.jpg?1780413804
msh,235,"Titania, Rugged Rumbler",{2}{B/G},3.0,Legendary Creature — Human Villain,uncommon,BG,3.0,C,0.5619676690422388,0.03651876935275589,0.5644426025694157,0.5601796407185629,4.94816734542762,3.7801365695355282,5753,,,"As an additional cost to cast this spell, discard a card or pay {2}. Ward—Discard a card or pay {2}. (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player discards a card or pays {2}.)",https://scryfall.com/card/msh/235/titania-rugged-rumbler?utm_source=api,https://cards.scryfall.io/small/front/c/2/c281e0ee-155b-4022-b921-ebc391535aad.jpg?1780629742
msh,215,"Hulk, Gamma Goliath",{3}{R}{G},5.0,Legendary Creature — Gamma Berserker Hero,uncommon,GR,2.5,B,0.5517762660619804,0.02794215833525515,0.5171568627450981,0.5759520753102267,5.883526126844835,4.399215881510984,3969,,,"Reach, trample Power-up abilities of other creatures you control cost {3} less to activate. Power-up — {6}{R}{G}: Put five +1/+1 counters on Hulk. (Activate each power-up ability only once. Reduce the cost by his mana cost if he entered this turn.)",https://scryfall.com/card/msh/215/hulk-gamma-goliath?utm_source=api,https://cards.scryfall.io/small/front/6/8/682b9f91-18bb-4113-9d5c-a381c191def9.jpg?1780413763
msh,216,"Iron Man, Master of Machines",{2}{U}{R},4.0,Legendary Artifact Creature — Human Hero,uncommon,RU,2.5,C,0.5587282300526529,0.02996858994982521,0.5488,0.5648057460006529,6.248580020046775,4.875513303707037,4938,,,"Flying, vigilance Iron Man gets +1/+0 for each other artifact you control. Whenever Iron Man attacks, if an artifact entered the battlefield under your control this turn, draw a card.",https://scryfall.com/card/msh/216/iron-man-master-of-machines?utm_source=api,https://cards.scryfall.io/small/front/8/f/8f84ab0a-bf6e-4f28-9da8-998512a224ed.jpg?1780413770
msh,217,"Kang, Temporal Tyrant",{2}{U}{B},4.0,Legendary Creature — Human Villain,uncommon,BU,2.5,C,0.5526138279932546,0.04536959381229666,0.545324427480916,0.5565988523735003,5.6274328081556995,4.492401767875522,5930,,,"Whenever Kang attacks, he connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on this creature.) Whenever you draw your second card each turn, each opponent loses 1 life and you gain 1 life.",https://scryfall.com/card/msh/217/kang-temporal-tyrant?utm_source=api,https://cards.scryfall.io/small/front/f/b/fb96ee86-5139-472a-9c4b-8a8a4280fc7e.jpg?1780413777
msh,228,"Spider-Man, To the Rescue",{2}{G/W},3.0,Legendary Creature — Spider Human Hero,uncommon,GW,2.5,C+,0.5597014925373134,-0.006744337548423185,0.5547540983606557,0.5630893578805568,4.085354896675652,3.234820607175713,7504,,,"Flash Vigilance, reach No One Dies! — When Spider-Man enters, you may tap him. When you do, another target nonattacking creature you control gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)",https://scryfall.com/card/msh/228/spider-man-to-the-rescue?utm_source=api,https://cards.scryfall.io/small/front/e/5/e5db6968-1ca3-46bd-8cf9-e2c411ab29c1.jpg?1780920173
msh,232,"Taskmaster, Mercenary Mimic",{2}{U}{B},4.0,Legendary Creature — Human Mercenary Villain,rare,BU,2.5,C,0.5468945393914131,0.03653184509089491,0.5121668597914253,0.56640625,3.679783950617284,3.2827860280276093,2399,,,"Photographic Reflexes — At the beginning of your first main phase, until your next turn, Taskmaster becomes a copy of up to one target creature on the battlefield or creature card in a graveyard, except his name is Taskmaster, Mercenary Mimic and he's a legendary Human Mercenary Villain creature.",https://scryfall.com/card/msh/232/taskmaster-mercenary-mimic?utm_source=api,https://cards.scryfall.io/small/front/0/d/0d4265fd-cbfa-4e57-89fd-a1d757acfe81.jpg?1780925794
msh,226,The Serpent Society,{1}{B}{G},3.0,Legendary Creature — Human Snake Villain,rare,BG,2.5,B-,0.553479381443299,0.03600008061533211,0.5410094637223974,0.5620915032679739,4.221288515406163,3.6447993915193004,1552,,,"Deathtouch Ward—Get five poison counters. (A player with ten or more poison counters loses the game.) Whenever another creature you control with deathtouch dies, each opponent sacrifices a nontoken creature of their choice.",https://scryfall.com/card/msh/226/the-serpent-society?utm_source=api,https://cards.scryfall.io/small/front/2/0/209855ee-d531-4b58-926b-8da171d46619.jpg?1780658601
msh,201,"Ant-Man, Colony Commander",{1}{G}{U},3.0,Legendary Creature — Human Rogue Hero,uncommon,GU,2.0,C,0.5317833292109819,-0.012630336532323705,0.5240928019036288,0.5372565622353938,6.673347398030942,4.945628997867804,4043,,,"Whenever Ant-Man attacks, you may pay {1}. When you do, put a +1/+1 counter on target creature. Whenever you put a +1/+1 counter on a creature, create a 1/1 green Insect creature token. This ability triggers only once each turn.",https://scryfall.com/card/msh/201/ant-man-colony-commander?utm_source=api,https://cards.scryfall.io/small/front/2/6/26faf2db-ad86-462f-b61f-c1893c9aebbf.jpg?1780590889
msh,209,"Bullseye, Death Dealer",{2}{B/R},3.0,Legendary Creature — Human Assassin Villain,uncommon,BR,2.0,C+,0.5355954757152362,0.011513517226678482,0.5304674457429048,0.5389933628318584,5.098710990502036,3.904635847107438,6012,,,"When Bullseye enters, you may sacrifice an artifact or discard a nonland card. When you do, Bullseye deals 2 damage to any target. {3}, {T}, Sacrifice an artifact or discard a nonland card: Bullseye deals 2 damage to any target.",https://scryfall.com/card/msh/209/bullseye-death-dealer?utm_source=api,https://cards.scryfall.io/small/front/f/d/fd1f0b5f-5e0e-4da1-ab54-a62db5af3591.jpg?1780920146
msh,223,Moon Girl and Devil Dinosaur,{1}{G}{U},3.0,Legendary Creature — Human Dinosaur Hero,rare,GU,2.0,B,0.5443906376109766,-0.0076659176589463085,0.5585774058577406,0.5354796320630749,3.267665952890792,3.196753674051327,2478,,,"Whenever you draw your second card each turn, until end of turn, Moon Girl and Devil Dinosaur's base power and toughness become 6/6 and they gain trample. Whenever an artifact you control enters, draw a card. This ability triggers only once each turn.",https://scryfall.com/card/msh/223/moon-girl-and-devil-dinosaur?utm_source=api,https://cards.scryfall.io/small/front/8/c/8c6a6d11-45cb-4def-a04b-51b91e1747db.jpg?1778243969
msh,214,"Ghost, Spectral Saboteur",{2}{U/B},3.0,Legendary Creature — Human Rogue Villain,uncommon,BU,1.5,D+,0.5281889763779527,0.02014243020315698,0.5097244732576985,0.5399278722308088,7.586956521739131,5.098529935398545,3175,,,Flash Intangibility — Ghost can't be blocked.,https://scryfall.com/card/msh/214/ghost-spectral-saboteur?utm_source=api,https://cards.scryfall.io/small/front/c/2/c22bb4d5-6b6f-4c43-b005-48ae4042739d.jpg?1780920159
msh,225,Scientist Supreme of A.I.M.,{U}{B},2.0,Legendary Creature — Human Scientist Villain,rare,BU,1.5,C-,0.5228975853455454,-0.000516311935421343,,0.5294906166219839,6.398612181958366,4.734156601981273,1201,,,Pay 2 life: Copy target activated or triggered ability you control from an artifact source. You may choose new targets for the copy. Activate only during your turn and only once each turn. (Mana abilities can't be targeted.),https://scryfall.com/card/msh/225/scientist-supreme-of-aim?utm_source=api,https://cards.scryfall.io/small/front/0/4/0473a990-88c4-4921-a492-377d9171318a.jpg?1780657834
msh,234,Thor Odinson,{3}{R}{W},5.0,Legendary Creature — God Warrior Hero,uncommon,RW,1.5,C,0.5226850623507562,-0.007635088308377558,0.5104166666666666,0.5311240483654277,5.532539682539682,4.243548177927636,3769,,,"Flying, vigilance, prowess, prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn twice.)",https://scryfall.com/card/msh/234/thor-odinson?utm_source=api,https://cards.scryfall.io/small/front/0/e/0e06f730-ae30-4ef2-88b1-073e02afdb25.jpg?1780413824
msh,238,"War Machine, Legacy of Iron",{2}{R/W},3.0,Legendary Artifact Creature — Human Hero,uncommon,RW,1.5,C-,0.5280898876404494,-0.014297410346508332,0.523394495412844,0.5315224681421864,5.09583028529627,3.8268087855297157,5162,,,"Flying At the beginning of combat on your turn, another target creature you control gets +X/+0 until end of turn, where X is War Machine's power.",https://scryfall.com/card/msh/238/war-machine-legacy-of-iron?utm_source=api,https://cards.scryfall.io/small/front/4/3/433a7d97-9c0b-4f5c-85ad-b55342c02d22.jpg?1780920192
msh,200,Alien Invasion,{1}{R}{R}{G},4.0,Enchantment,rare,GR,1.0,B,0.5104929233772572,0.0005935400601523311,0.5085714285714286,0.5119250425894378,2.663621262458472,2.7075262866629775,2049,,,"At the beginning of combat on your turn, create a 1/1 red Alien creature token with haste and ""This token attacks each combat if able."" Put a +1/+1 counter on it for each invasion counter on this enchantment, then put an invasion counter on this enchantment.",https://scryfall.com/card/msh/200/alien-invasion?utm_source=api,https://cards.scryfall.io/small/front/f/4/f46a7158-5807-4750-a1f3-853aabb56b99.jpg?1780657815
msh,206,"Beast, Erudite Aerialist",{3}{G/U},4.0,Legendary Creature — Mutant Scientist Hero,uncommon,GU,1.0,D+,0.5110391521931116,-0.011934949728358735,0.4948453608247423,0.521824423737126,6.5264019647973806,4.539400044772778,3397,,,"As long as you've put one or more +1/+1 counters on Beast this turn, he has flying. Whenever Beast deals combat damage to a player, draw a card.",https://scryfall.com/card/msh/206/beast-erudite-aerialist?utm_source=api,https://cards.scryfall.io/small/front/a/9/a92a95d2-9529-417a-b7d5-b4244d7fdca7.jpg?1780658575
msh,227,"Speedball, New Warrior",{2}{U/R},3.0,Legendary Creature — Human Hero,uncommon,RU,1.0,C-,0.5135725429017161,-0.014825967340369561,0.5184094256259205,0.5100162425554954,7.723688606749081,5.481959390368603,3205,,,"Whenever a player casts a spell that targets Speedball, he gets +2/+2 until end of turn. You may choose new targets for that spell.",https://scryfall.com/card/msh/227/speedball-new-warrior?utm_source=api,https://cards.scryfall.io/small/front/e/0/e040b456-9853-4e94-9bf8-9374888168bb.jpg?1780920165
msh,203,Armor Wars,{2}{U}{R},4.0,Enchantment — Saga,rare,RU,0.5,C-,0.48384279475982533,-0.014251233194431334,,0.5133531157270029,5.89478417266187,4.515055921995985,1145,,,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.) I — You may draw a card for each artifact you control. If you do, each opponent draws a card. II — Artifact spells you cast this turn cost {1} less to cast. III — This Saga deals X damage to target opponent, where X is the greatest mana value among artifacts you control.",https://scryfall.com/card/msh/203/armor-wars?utm_source=api,https://cards.scryfall.io/small/front/1/1/11a13397-1d31-4257-87c2-a757a751c601.jpg?1782132047
msh,221,Madame Hydra,{2}{B}{R},4.0,Legendary Creature — Human Villain,uncommon,BR,0.5,D,0.489228780697975,-0.002824199434475372,0.49100112485939257,0.48812849162011174,5.507394766780433,4.292681363752884,4642,,,"Whenever you cast a Villain spell, create a 2/1 black Villain creature token with menace. (It can't be blocked except by two or more creatures.)",https://scryfall.com/card/msh/221/madame-hydra?utm_source=api,https://cards.scryfall.io/small/front/e/9/e94ccedb-1d27-4098-8823-d8d99b30387c.jpg?1780413811
msh,241,Worlds Within Worlds,{5}{G}{U},7.0,Sorcery,rare,GU,,F,,,,,9.568238213399503,6.251582601592812,96,,,Exile all creatures. Each player may put any number of creature cards from their hand onto the battlefield. Then put all cards exiled this way into their owners' hands. Exile Worlds Within Worlds.,https://scryfall.com/card/msh/241/worlds-within-worlds?utm_source=api,https://cards.scryfall.io/small/front/4/7/4765e39c-cbf2-4605-9bf1-3baad7d92cfb.jpg?1780413838
msh,260,Avengers Tower,,0.0,Land,uncommon,,4.5,D+,0.6114757808963331,0.02965150188895549,0.5961017866811045,0.6225204200700116,6.410700636942675,4.714416336482779,8836,,,"{T}: Add {C}. {T}: Add one mana of any color. Spend this mana only to cast a Hero spell or to activate an ability of a Hero source. {4}, {T}: Look at the top three cards of your library. You may reveal a Hero card from among them and put it into your hand. Put the rest on the bottom of your library in any order.",https://scryfall.com/card/msh/260/avengers-tower?utm_source=api,https://cards.scryfall.io/small/front/8/8/88f0d9c9-8a1f-4b5a-b6f9-821ddd658d27.jpg?1780573028
msh,245,Cosmic Cube,{5},5.0,Artifact,mythic,,4.5,D,0.6073082861554298,0.06916566592325724,0.5804749340369393,0.6244725738396625,1.3581081081081081,1.3877551020408163,1943,,,"Ward {2} Whenever you attack, look at the top six cards of your library. You may cast a spell from among them with mana value less than or equal to the greatest power among attacking creatures you control without paying its mana cost. Put the rest on the bottom of your library in a random order.",https://scryfall.com/card/msh/245/cosmic-cube?utm_source=api,https://cards.scryfall.io/small/front/d/1/d1cf1ead-fe91-4328-89ab-6d0bc9ff6cbe.jpg?1780658779
msh,255,The Vision,{4},4.0,Legendary Artifact Creature — Robot Hero,rare,,4.5,B-,0.60790273556231,0.05589350656788583,0.599758162031439,0.6130385055280213,1.2326343381389253,1.2370617696160267,4277,,,"Flying, vigilance Whenever you cast a noncreature spell, choose one that hasn't been chosen this turn — • Solar Beam — The Vision gains double strike until end of turn. • Density Control — The Vision gains indestructible until end of turn. • Technopathy — Draw a card.",https://scryfall.com/card/msh/255/the-vision?utm_source=api,https://cards.scryfall.io/small/front/2/9/2961cf20-33c8-4e66-9d0f-6daca8ea7880.jpg?1778243975
msh,259,Avengers Hangar,,0.0,Land,common,,4.0,C,0.5983599170947103,0.014239069442934738,0.6090437040242319,0.5907335907335908,8.284074605451936,5.985371460415869,11097,,,"This land enters tapped. When this land enters, you gain 1 life. {T}: Add {W} or {U}.",https://scryfall.com/card/msh/259/avengers-hangar?utm_source=api,https://cards.scryfall.io/small/front/c/5/c5d03ebb-1ce9-4a6b-b13e-a72f0b075ae8.jpg?1780920267
msh,258,Asgardian Citadel,,0.0,Land,common,,3.5,C,0.5752443893707834,0.01972167777358169,0.5914458984998404,0.562953995157385,8.637718729747245,6.120168585526316,7263,,,"This land enters tapped. When this land enters, you gain 1 life. {T}: Add {R} or {W}.",https://scryfall.com/card/msh/258/asgardian-citadel?utm_source=api,https://cards.scryfall.io/small/front/d/5/d5f88c3d-b17b-46aa-a573-449350f95d46.jpg?1780925568
msh,261,Baxter Building,,0.0,Land,uncommon,,3.5,D,0.5780776992936428,0.02059272648570465,0.5562955915001586,0.5924607329842932,7.139148494288682,5.1042220113851995,7928,,,"{T}: Add {C}. {4}, {T}: Add four mana in any combination of colors. {4}, {T}: Draw a card. Activate only if you control a creature with toughness 4 or greater.",https://scryfall.com/card/msh/261/baxter-building?utm_source=api,https://cards.scryfall.io/small/front/1/a/1abc652f-8e9d-4df7-bc4e-d8b515a40fec.jpg?1780544612
msh,244,Captain America's Shield,{2},2.0,Legendary Artifact — Equipment,rare,,3.5,C,0.5821030430852666,0.06108642529445529,0.5606850335070737,0.59665991902834,1.5325355272999253,1.5481641468682505,3319,,,"Indestructible Equipped creature gets +0/+8 and has vigilance. Whenever equipped creature attacks, tap target creature defending player controls. Equip {2}",https://scryfall.com/card/msh/244/captain-americas-shield?utm_source=api,https://cards.scryfall.io/small/front/4/b/4b5433ac-0d36-4472-bf8b-d22f0ffd367b.jpg?1780590301
msh,267,Gleaming Bastion,,0.0,Land,rare,,3.5,C+,0.5810356422326832,0.008788831506309935,0.5798101811906816,0.5818181818181818,5.4126778783958605,3.884826075047932,2974,,,{T}: Add {C}. {T}: Add {W} or {U}. Activate only if this land entered this turn or if you control a basic land.,https://scryfall.com/card/msh/267/gleaming-bastion?utm_source=api,https://cards.scryfall.io/small/front/c/9/c9131bf5-17e3-4aa6-97ed-ed6426b247d0.jpg?1780434084
msh,247,H.E.R.B.I.E. Scout Unit,{4},4.0,Artifact Creature — Robot Scout,common,,3.5,C-,0.5866525048681183,0.0201328364962714,0.5712010919017289,0.5964937699217618,7.046441052050763,5.218270735524257,22596,,,"Flying When this creature enters, draw a card, then you may put a land card from your hand onto the battlefield tapped.",https://scryfall.com/card/msh/247/herbie-scout-unit?utm_source=api,https://cards.scryfall.io/small/front/3/4/3496d0d4-3fab-4ea4-8986-afe5a7155ec6.jpg?1780920211
msh,269,Hidden Lair,,0.0,Land,rare,,3.5,C+,0.5753252203105329,0.04736638669132187,0.592274678111588,0.5644383184011027,5.745545260156807,4.107418552924244,2383,,,{T}: Add {C}. {T}: Add {U} or {B}. Activate only if this land entered this turn or if you control a basic land.,https://scryfall.com/card/msh/269/hidden-lair?utm_source=api,https://cards.scryfall.io/small/front/0/7/0742ddb6-71ed-444e-91ad-84f876725a4a.jpg?1780434091
msh,248,Iron Man Armor,{3},3.0,Artifact — Equipment,mythic,,3.5,C,0.5851775604734946,0.04347841783904405,0.5613079019073569,0.5996691480562448,1.2602377807133422,1.268951194184839,1943,,,"When this Equipment enters, attach it to target creature you control. Equipped creature gets +2/+1 and has flying. {2}: If this Equipment isn't a creature, it becomes a 0/0 Construct Hero artifact creature with flying and ""This creature gets +1/+1 for each artifact you control"" until end of turn. Equip {2}",https://scryfall.com/card/msh/248/iron-man-armor?utm_source=api,https://cards.scryfall.io/small/front/3/6/361c2f3b-f04e-446b-a683-9195e238daf0.jpg?1780920218
msh,257,A.I.M. Labs,,0.0,Land,common,,3.0,C,0.560471267131522,0.020123563383154908,0.5661006670709521,0.5567729083665338,8.78976377952756,6.313958234133732,8318,,,"This land enters tapped. When this land enters, you gain 1 life. {T}: Add {U} or {B}.",https://scryfall.com/card/msh/257/aim-labs?utm_source=api,https://cards.scryfall.io/small/front/c/a/ca24cd9f-fd9f-4ea0-8b9c-ecf98db219a6.jpg?1780920255
